Id,Origem de Tráfego,Dispositivo,Página,Valor Simulado
22279,Direct,mobile,1 - Homepage,
22283,Organic Search,desktop,4 - Cadastro,4000
22283,Organic Search,desktop,1 - Homepage,4000
22283,Organic Search,desktop,3 - Plano de Investimentos,4000
22283,Organic Search,desktop,2 - Questionário,4000
22321,Paid Search,mobile,1 - Homepage,
22322,Paid Search,mobile,1 - Homepage,
22323,Paid Search,mobile,1 - Homepage,
22325,Paid Search,mobile,1 - Homepage,
22326,Paid Search,mobile,1 - Homepage,
22327,Paid Search,mobile,1 - Homepage,
22328,Paid Search,mobile,1 - Homepage,
22329,Paid Search,mobile,1 - Homepage,
22330,Paid Search,mobile,1 - Homepage,
22331,Paid Search,mobile,1 - Homepage,
22332,Paid Search,mobile,1 - Homepage,
22333,Paid Search,mobile,1 - Homepage,
22334,Paid Search,mobile,1 - Homepage,
22335,Paid Search,mobile,1 - Homepage,
22338,Paid Search,mobile,1 - Homepage,
22340,Paid Search,mobile,1 - Homepage,
22341,Paid Search,mobile,1 - Homepage,
22342,Paid Search,mobile,1 - Homepage,
22344,Paid Search,mobile,1 - Homepage,
22345,Paid Search,mobile,1 - Homepage,
22346,Paid Search,mobile,1 - Homepage,
22347,Paid Search,mobile,1 - Homepage,
22349,Paid Search,mobile,1 - Homepage,
22350,Paid Search,mobile,1 - Homepage,
22351,Paid Search,mobile,1 - Homepage,
22353,Paid Search,mobile,1 - Homepage,
22354,Paid Search,mobile,1 - Homepage,
22355,Paid Search,mobile,1 - Homepage,
22356,Paid Search,mobile,1 - Homepage,
22380,Paid Search,mobile,1 - Homepage,
22381,Paid Search,mobile,1 - Homepage,
22382,Paid Search,mobile,1 - Homepage,
22384,Paid Search,mobile,1 - Homepage,
22386,Paid Search,mobile,1 - Homepage,
22387,Paid Search,mobile,1 - Homepage,
22388,Paid Search,mobile,1 - Homepage,
22389,Paid Search,mobile,1 - Homepage,
22390,Organic Search,desktop,4 - Cadastro,4000
22390,Organic Search,desktop,1 - Homepage,4000
22390,Organic Search,desktop,3 - Plano de Investimentos,4000
22390,Organic Search,desktop,2 - Questionário,4000
22391,Paid Search,mobile,1 - Homepage,
22392,Paid Search,mobile,1 - Homepage,
22394,Paid Search,mobile,1 - Homepage,
22396,Paid Search,mobile,1 - Homepage,
22398,Paid Search,mobile,1 - Homepage,
22399,Paid Search,mobile,1 - Homepage,
22400,Paid Search,mobile,1 - Homepage,
22402,Paid Search,mobile,1 - Homepage,
22403,Paid Search,mobile,1 - Homepage,
22404,Paid Search,mobile,1 - Homepage,
22405,Paid Search,mobile,1 - Homepage,
22406,Paid Search,mobile,1 - Homepage,
22408,Paid Search,mobile,1 - Homepage,
22409,Paid Search,mobile,1 - Homepage,
22412,Paid Search,mobile,1 - Homepage,
22413,Paid Search,mobile,1 - Homepage,
22414,Paid Search,mobile,1 - Homepage,
22415,Paid Search,mobile,1 - Homepage,
22416,Paid Search,mobile,1 - Homepage,
22417,Paid Search,mobile,1 - Homepage,
22418,Paid Search,mobile,1 - Homepage,
22420,Paid Search,mobile,1 - Homepage,
22421,Paid Search,mobile,1 - Homepage,
22422,Paid Search,mobile,1 - Homepage,
22424,Paid Search,mobile,1 - Homepage,
22425,Paid Search,mobile,1 - Homepage,
22426,Paid Search,mobile,1 - Homepage,
22427,Paid Search,mobile,1 - Homepage,
22428,Paid Search,mobile,1 - Homepage,
22429,Paid Search,mobile,1 - Homepage,
22430,Paid Search,mobile,1 - Homepage,
22431,Paid Search,mobile,1 - Homepage,
22433,Paid Search,mobile,1 - Homepage,
22436,Paid Search,mobile,1 - Homepage,
22438,Paid Search,mobile,1 - Homepage,
22439,Paid Search,mobile,1 - Homepage,
22440,Paid Search,mobile,1 - Homepage,
22441,Paid Search,mobile,1 - Homepage,
22442,Paid Search,mobile,1 - Homepage,
22445,Paid Search,mobile,1 - Homepage,
22446,Paid Search,mobile,1 - Homepage,
22447,Paid Search,mobile,1 - Homepage,
22448,Paid Search,mobile,1 - Homepage,
22449,Paid Search,mobile,1 - Homepage,
22451,Paid Search,mobile,1 - Homepage,
22452,Paid Search,mobile,1 - Homepage,
22453,Paid Search,mobile,1 - Homepage,
22454,Paid Search,mobile,1 - Homepage,
22456,Paid Search,mobile,1 - Homepage,
22457,Paid Search,mobile,1 - Homepage,
22458,Paid Search,mobile,1 - Homepage,
22460,Paid Search,mobile,1 - Homepage,
22461,Paid Search,mobile,1 - Homepage,
22462,Paid Search,mobile,1 - Homepage,
22463,Paid Search,mobile,1 - Homepage,
22464,Paid Search,mobile,1 - Homepage,
22465,Paid Search,mobile,1 - Homepage,
22466,Organic Search,desktop,4 - Cadastro,4000
22466,Organic Search,desktop,1 - Homepage,4000
22466,Organic Search,desktop,3 - Plano de Investimentos,4000
22466,Organic Search,desktop,2 - Questionário,4000
22467,Paid Search,mobile,1 - Homepage,
22468,Paid Search,mobile,1 - Homepage,
22469,Paid Search,mobile,1 - Homepage,
22471,Paid Search,mobile,1 - Homepage,
22472,Paid Search,mobile,1 - Homepage,
22473,Paid Search,mobile,1 - Homepage,
22474,Paid Search,mobile,1 - Homepage,
22475,Paid Search,mobile,1 - Homepage,
22476,Direct,mobile,1 - Homepage,
22477,Paid Search,mobile,1 - Homepage,
22478,Paid Search,mobile,1 - Homepage,
22479,Direct,mobile,1 - Homepage,
22480,Paid Search,mobile,1 - Homepage,
22481,Paid Search,mobile,1 - Homepage,
22482,Paid Search,mobile,1 - Homepage,
22483,Paid Search,mobile,1 - Homepage,
22484,Paid Search,mobile,1 - Homepage,
22485,Paid Search,mobile,1 - Homepage,
22486,Paid Search,mobile,1 - Homepage,
22487,Paid Search,mobile,1 - Homepage,
22488,Direct,mobile,1 - Homepage,
22489,Paid Search,mobile,1 - Homepage,
22490,Paid Search,mobile,1 - Homepage,
22491,Direct,mobile,1 - Homepage,
22492,Direct,mobile,1 - Homepage,
22493,Paid Search,mobile,1 - Homepage,
22494,Paid Search,mobile,1 - Homepage,
22495,Paid Search,mobile,1 - Homepage,
22496,Paid Search,mobile,1 - Homepage,
22498,Direct,mobile,1 - Homepage,
22499,Paid Search,mobile,1 - Homepage,
22501,Paid Search,mobile,1 - Homepage,
22502,Paid Search,mobile,1 - Homepage,
22503,Paid Search,mobile,1 - Homepage,
22504,Paid Search,mobile,1 - Homepage,
22505,Paid Search,mobile,1 - Homepage,
22507,Paid Search,mobile,1 - Homepage,
22508,Paid Search,mobile,1 - Homepage,
22509,Direct,mobile,1 - Homepage,
22510,Paid Search,mobile,1 - Homepage,
22511,Paid Search,mobile,1 - Homepage,
22516,Paid Search,mobile,1 - Homepage,
22517,Paid Search,mobile,1 - Homepage,
22518,Paid Search,mobile,1 - Homepage,
22519,Paid Search,mobile,1 - Homepage,
22520,Paid Search,mobile,1 - Homepage,
22521,Paid Search,mobile,1 - Homepage,
22522,Paid Search,mobile,1 - Homepage,
22523,Paid Search,mobile,1 - Homepage,
22524,Paid Search,mobile,1 - Homepage,
22525,Paid Search,mobile,1 - Homepage,
22526,Paid Search,desktop,1 - Homepage,6000
22526,Paid Search,desktop,2 - Questionário,6000
22528,Paid Search,mobile,1 - Homepage,
22529,Paid Search,mobile,1 - Homepage,
22530,Paid Search,mobile,1 - Homepage,
22531,Paid Search,mobile,1 - Homepage,
22532,Paid Search,mobile,1 - Homepage,
22533,Paid Search,mobile,1 - Homepage,
22534,Paid Search,mobile,1 - Homepage,
22535,Paid Search,mobile,1 - Homepage,
22536,Paid Search,mobile,1 - Homepage,
22537,Paid Search,mobile,1 - Homepage,
22538,Paid Search,mobile,1 - Homepage,
22539,Paid Search,mobile,1 - Homepage,
22540,Paid Search,mobile,1 - Homepage,
22541,Paid Search,mobile,1 - Homepage,
22542,Paid Search,mobile,1 - Homepage,
22543,Paid Search,mobile,1 - Homepage,
22544,Paid Search,mobile,1 - Homepage,
22545,Paid Search,mobile,1 - Homepage,
22546,Paid Search,mobile,1 - Homepage,
22548,Paid Search,mobile,1 - Homepage,
22549,Paid Search,mobile,1 - Homepage,
22550,Paid Search,mobile,1 - Homepage,
22551,Paid Search,mobile,1 - Homepage,
22552,Paid Search,mobile,1 - Homepage,
22553,Paid Search,mobile,1 - Homepage,
22554,Paid Search,mobile,1 - Homepage,
22555,Paid Search,mobile,1 - Homepage,
22556,Paid Search,mobile,1 - Homepage,
22557,Paid Search,mobile,1 - Homepage,
22558,Paid Search,mobile,1 - Homepage,
22560,Organic Search,desktop,4 - Cadastro,5000
22560,Organic Search,desktop,1 - Homepage,5000
22560,Organic Search,desktop,3 - Plano de Investimentos,5000
22560,Organic Search,desktop,2 - Questionário,5000
22561,Paid Search,mobile,1 - Homepage,
22562,Paid Search,mobile,1 - Homepage,
22563,Paid Search,mobile,1 - Homepage,
22564,Paid Search,mobile,1 - Homepage,
22565,Paid Search,mobile,1 - Homepage,
22566,Paid Search,mobile,1 - Homepage,
22567,Paid Search,mobile,1 - Homepage,
22568,Paid Search,mobile,1 - Homepage,
22569,Paid Search,mobile,1 - Homepage,
22570,Paid Search,mobile,1 - Homepage,
22572,Paid Search,mobile,1 - Homepage,
22574,Paid Search,desktop,1 - Homepage,6000
22574,Paid Search,desktop,2 - Questionário,6000
22575,Paid Search,mobile,1 - Homepage,
22576,Paid Search,mobile,1 - Homepage,
22577,Paid Search,mobile,1 - Homepage,
22578,Paid Search,mobile,1 - Homepage,
22579,Paid Search,mobile,1 - Homepage,
22580,Paid Search,mobile,1 - Homepage,
22581,Paid Search,mobile,1 - Homepage,
22584,Paid Search,desktop,1 - Homepage,6000
22584,Paid Search,desktop,2 - Questionário,6000
22585,Paid Search,desktop,1 - Homepage,6000
22585,Paid Search,desktop,2 - Questionário,6000
22586,Paid Search,mobile,1 - Homepage,
22587,Paid Search,mobile,1 - Homepage,
22588,Paid Search,mobile,1 - Homepage,
22589,Paid Search,desktop,1 - Homepage,6000
22589,Paid Search,desktop,2 - Questionário,6000
22590,Paid Search,mobile,1 - Homepage,
22591,Paid Search,mobile,1 - Homepage,
22592,Paid Search,desktop,1 - Homepage,6000
22592,Paid Search,desktop,2 - Questionário,6000
22593,Paid Search,mobile,1 - Homepage,
22594,Paid Search,mobile,1 - Homepage,
22596,Paid Search,mobile,1 - Homepage,
22597,Paid Search,mobile,1 - Homepage,
22598,Paid Search,desktop,1 - Homepage,6000
22598,Paid Search,desktop,2 - Questionário,6000
22599,Paid Search,desktop,1 - Homepage,6000
22599,Paid Search,desktop,2 - Questionário,6000
22600,Paid Search,desktop,1 - Homepage,6000
22600,Paid Search,desktop,2 - Questionário,6000
22601,Paid Search,mobile,1 - Homepage,
22602,Paid Search,mobile,1 - Homepage,
22603,Paid Search,mobile,1 - Homepage,
22606,Organic Search,desktop,4 - Cadastro,5000
22606,Organic Search,desktop,1 - Homepage,5000
22606,Organic Search,desktop,3 - Plano de Investimentos,5000
22606,Organic Search,desktop,2 - Questionário,5000
22607,Paid Search,mobile,1 - Homepage,
22608,Paid Search,mobile,1 - Homepage,
22609,Paid Search,mobile,1 - Homepage,
22610,Paid Search,mobile,1 - Homepage,
22611,Paid Search,mobile,1 - Homepage,
22612,Paid Search,mobile,1 - Homepage,
22613,Paid Search,mobile,1 - Homepage,
22614,Paid Search,mobile,1 - Homepage,
22615,Paid Search,mobile,1 - Homepage,
22616,Paid Search,mobile,1 - Homepage,
22618,Paid Search,mobile,1 - Homepage,
22619,Paid Search,mobile,1 - Homepage,
22620,Paid Search,mobile,1 - Homepage,
22621,Paid Search,mobile,1 - Homepage,
22622,Paid Search,mobile,1 - Homepage,
22623,Paid Search,mobile,1 - Homepage,
22624,Paid Search,mobile,1 - Homepage,
22625,Paid Search,mobile,1 - Homepage,
22626,Paid Search,desktop,1 - Homepage,6000
22626,Paid Search,desktop,2 - Questionário,6000
22627,Paid Search,desktop,1 - Homepage,6000
22627,Paid Search,desktop,2 - Questionário,6000
22628,Paid Search,mobile,1 - Homepage,
22629,Paid Search,mobile,1 - Homepage,
22630,Paid Search,mobile,1 - Homepage,
22631,Paid Search,mobile,1 - Homepage,
22632,Paid Search,mobile,1 - Homepage,
22633,Paid Search,desktop,1 - Homepage,6000
22633,Paid Search,desktop,2 - Questionário,6000
22636,Paid Search,mobile,1 - Homepage,
22637,Paid Search,mobile,1 - Homepage,
22638,Paid Search,mobile,1 - Homepage,
22639,Paid Search,desktop,1 - Homepage,6000
22639,Paid Search,desktop,2 - Questionário,6000
22641,Paid Search,mobile,1 - Homepage,
22642,Paid Search,mobile,1 - Homepage,
22643,Paid Search,mobile,1 - Homepage,
22644,Paid Search,mobile,1 - Homepage,
22645,Paid Search,mobile,1 - Homepage,
22646,Paid Search,mobile,1 - Homepage,
22647,Paid Search,mobile,1 - Homepage,
22648,Paid Search,mobile,1 - Homepage,
22650,Paid Search,mobile,1 - Homepage,
22651,Paid Search,mobile,1 - Homepage,
22652,Paid Search,mobile,1 - Homepage,
22653,Paid Search,mobile,1 - Homepage,
22654,Paid Search,mobile,1 - Homepage,
22655,Paid Search,mobile,1 - Homepage,
22656,Paid Search,mobile,1 - Homepage,
22657,Paid Search,mobile,1 - Homepage,
22658,Paid Search,mobile,1 - Homepage,
22659,Paid Search,mobile,1 - Homepage,
22660,Paid Search,desktop,1 - Homepage,6000
22660,Paid Search,desktop,2 - Questionário,6000
22661,Paid Search,mobile,1 - Homepage,
22662,Paid Search,mobile,1 - Homepage,
22663,Paid Search,mobile,1 - Homepage,
22664,Paid Search,mobile,1 - Homepage,
22665,Paid Search,desktop,1 - Homepage,6000
22665,Paid Search,desktop,2 - Questionário,6000
22666,Paid Search,mobile,1 - Homepage,
22667,Paid Search,mobile,1 - Homepage,
22668,Paid Search,mobile,1 - Homepage,
22669,Paid Search,desktop,1 - Homepage,6000
22669,Paid Search,desktop,2 - Questionário,6000
22670,Paid Search,mobile,1 - Homepage,
22671,Paid Search,mobile,1 - Homepage,
22672,Paid Search,mobile,1 - Homepage,
22673,Paid Search,mobile,1 - Homepage,
22674,Paid Search,mobile,1 - Homepage,
22675,Paid Search,mobile,1 - Homepage,
22676,Paid Search,mobile,1 - Homepage,
22679,Paid Search,desktop,1 - Homepage,6000
22679,Paid Search,desktop,2 - Questionário,6000
22680,Paid Search,desktop,1 - Homepage,6000
22680,Paid Search,desktop,2 - Questionário,6000
22681,Paid Search,mobile,1 - Homepage,
22682,Paid Search,mobile,1 - Homepage,
22683,Paid Search,mobile,1 - Homepage,
22684,Paid Search,mobile,1 - Homepage,
22685,Paid Search,mobile,1 - Homepage,
22686,Paid Search,mobile,1 - Homepage,
22687,Paid Search,mobile,1 - Homepage,
22688,Paid Search,mobile,1 - Homepage,
22690,Paid Search,mobile,1 - Homepage,
22691,Paid Search,mobile,1 - Homepage,
22693,Paid Search,mobile,1 - Homepage,
22694,Paid Search,mobile,1 - Homepage,
22696,Paid Search,mobile,1 - Homepage,
22697,Paid Search,mobile,1 - Homepage,
22698,Paid Search,desktop,1 - Homepage,6000
22698,Paid Search,desktop,2 - Questionário,6000
22699,Paid Search,mobile,1 - Homepage,
22700,Paid Search,mobile,1 - Homepage,
22701,Paid Search,mobile,1 - Homepage,
22702,Paid Search,desktop,1 - Homepage,6000
22702,Paid Search,desktop,2 - Questionário,6000
22703,Paid Search,mobile,1 - Homepage,
22704,Paid Search,mobile,1 - Homepage,
22706,Paid Search,mobile,1 - Homepage,
22707,Paid Search,desktop,1 - Homepage,6000
22707,Paid Search,desktop,2 - Questionário,6000
22708,Paid Search,desktop,1 - Homepage,6000
22708,Paid Search,desktop,2 - Questionário,6000
22709,Paid Search,mobile,1 - Homepage,
22710,Paid Search,mobile,1 - Homepage,
22711,Organic Search,desktop,4 - Cadastro,22000
22711,Organic Search,desktop,1 - Homepage,22000
22711,Organic Search,desktop,3 - Plano de Investimentos,22000
22711,Organic Search,desktop,2 - Questionário,22000
22712,Paid Search,mobile,1 - Homepage,
22713,Paid Search,mobile,1 - Homepage,
22715,Paid Search,mobile,1 - Homepage,
22716,Paid Search,mobile,1 - Homepage,
22718,Paid Search,mobile,1 - Homepage,
22719,Paid Search,mobile,1 - Homepage,
22720,Paid Search,mobile,1 - Homepage,
22721,Paid Search,mobile,1 - Homepage,
22722,Paid Search,mobile,1 - Homepage,
22723,Paid Search,mobile,1 - Homepage,
22724,Paid Search,mobile,1 - Homepage,
22725,Paid Search,desktop,1 - Homepage,1000
22725,Paid Search,desktop,2 - Questionário,1000
22727,Paid Search,mobile,1 - Homepage,
22728,Paid Search,mobile,1 - Homepage,
22729,Paid Search,mobile,1 - Homepage,
22730,Paid Search,desktop,1 - Homepage,6000
22730,Paid Search,desktop,2 - Questionário,6000
22731,Paid Search,mobile,1 - Homepage,
22732,Paid Search,mobile,1 - Homepage,
22733,Paid Search,mobile,1 - Homepage,
22734,Paid Search,mobile,1 - Homepage,
22736,Paid Search,mobile,1 - Homepage,
22737,Paid Search,mobile,1 - Homepage,
22738,Paid Search,mobile,1 - Homepage,
22739,Paid Search,mobile,1 - Homepage,
22740,Paid Search,mobile,1 - Homepage,
22742,Paid Search,mobile,1 - Homepage,
22744,Organic Search,desktop,4 - Cadastro,100000
22744,Organic Search,desktop,1 - Homepage,100000
22744,Organic Search,desktop,3 - Plano de Investimentos,100000
22744,Organic Search,desktop,2 - Questionário,100000
22757,Organic Search,desktop,4 - Cadastro,100000
22757,Organic Search,desktop,1 - Homepage,100000
22757,Organic Search,desktop,3 - Plano de Investimentos,100000
22757,Organic Search,desktop,2 - Questionário,100000
22763,Organic Search,desktop,4 - Cadastro,100000
22763,Organic Search,desktop,1 - Homepage,100000
22763,Organic Search,desktop,3 - Plano de Investimentos,100000
22763,Organic Search,desktop,2 - Questionário,100000
22788,Organic Search,desktop,4 - Cadastro,50000
22788,Organic Search,desktop,1 - Homepage,50000
22788,Organic Search,desktop,3 - Plano de Investimentos,50000
22788,Organic Search,desktop,2 - Questionário,50000
22791,Organic Search,desktop,4 - Cadastro,50000
22791,Organic Search,desktop,1 - Homepage,50000
22791,Organic Search,desktop,3 - Plano de Investimentos,50000
22791,Organic Search,desktop,2 - Questionário,50000
22801,Organic Search,desktop,4 - Cadastro,50000
22801,Organic Search,desktop,1 - Homepage,50000
22801,Organic Search,desktop,3 - Plano de Investimentos,50000
22801,Organic Search,desktop,2 - Questionário,50000
22803,Social,desktop,1 - Homepage,10000
22803,Social,desktop,3 - Plano de Investimentos,10000
22803,Social,desktop,2 - Questionário,10000
22804,Organic Search,mobile,4 - Cadastro,50000
22804,Organic Search,mobile,1 - Homepage,50000
22804,Organic Search,mobile,3 - Plano de Investimentos,50000
22804,Organic Search,mobile,2 - Questionário,50000
22805,Social,desktop,1 - Homepage,50000
22805,Social,desktop,3 - Plano de Investimentos,50000
22805,Social,desktop,2 - Questionário,50000
22806,Social,desktop,1 - Homepage,10000
22806,Social,desktop,3 - Plano de Investimentos,10000
22806,Social,desktop,2 - Questionário,10000
22807,Social,desktop,1 - Homepage,50000
22807,Social,desktop,3 - Plano de Investimentos,50000
22807,Social,desktop,2 - Questionário,50000
22808,Social,desktop,1 - Homepage,10000
22808,Social,desktop,3 - Plano de Investimentos,10000
22808,Social,desktop,2 - Questionário,10000
22809,Social,desktop,1 - Homepage,50000
22809,Social,desktop,3 - Plano de Investimentos,50000
22809,Social,desktop,2 - Questionário,50000
22810,Social,desktop,1 - Homepage,50000
22810,Social,desktop,3 - Plano de Investimentos,50000
22810,Social,desktop,2 - Questionário,50000
22811,Social,desktop,1 - Homepage,50000
22811,Social,desktop,3 - Plano de Investimentos,50000
22811,Social,desktop,2 - Questionário,50000
22812,Social,desktop,1 - Homepage,50000
22812,Social,desktop,3 - Plano de Investimentos,50000
22812,Social,desktop,2 - Questionário,50000
22813,Social,desktop,1 - Homepage,50000
22813,Social,desktop,3 - Plano de Investimentos,50000
22813,Social,desktop,2 - Questionário,50000
22814,Social,desktop,1 - Homepage,50000
22814,Social,desktop,3 - Plano de Investimentos,50000
22814,Social,desktop,2 - Questionário,50000
22815,Social,desktop,1 - Homepage,50000
22815,Social,desktop,3 - Plano de Investimentos,50000
22815,Social,desktop,2 - Questionário,50000
22816,Social,desktop,1 - Homepage,50000
22816,Social,desktop,3 - Plano de Investimentos,50000
22816,Social,desktop,2 - Questionário,50000
22817,Social,desktop,1 - Homepage,50000
22817,Social,desktop,3 - Plano de Investimentos,50000
22817,Social,desktop,2 - Questionário,50000
22818,Social,desktop,1 - Homepage,50000
22818,Social,desktop,3 - Plano de Investimentos,50000
22818,Social,desktop,2 - Questionário,50000
22820,Social,desktop,1 - Homepage,10000
22820,Social,desktop,3 - Plano de Investimentos,10000
22820,Social,desktop,2 - Questionário,10000
22821,Social,desktop,1 - Homepage,10000
22821,Social,desktop,3 - Plano de Investimentos,10000
22821,Social,desktop,2 - Questionário,10000
22822,Organic Search,mobile,4 - Cadastro,50000
22822,Organic Search,mobile,1 - Homepage,50000
22822,Organic Search,mobile,3 - Plano de Investimentos,50000
22822,Organic Search,mobile,2 - Questionário,50000
22823,Organic Search,mobile,4 - Cadastro,50000
22823,Organic Search,mobile,1 - Homepage,50000
22823,Organic Search,mobile,3 - Plano de Investimentos,50000
22823,Organic Search,mobile,2 - Questionário,50000
22824,Organic Search,mobile,4 - Cadastro,50000
22824,Organic Search,mobile,1 - Homepage,50000
22824,Organic Search,mobile,3 - Plano de Investimentos,50000
22824,Organic Search,mobile,2 - Questionário,50000
22825,Organic Search,mobile,4 - Cadastro,50000
22825,Organic Search,mobile,1 - Homepage,50000
22825,Organic Search,mobile,3 - Plano de Investimentos,50000
22825,Organic Search,mobile,2 - Questionário,50000
22826,Organic Search,mobile,4 - Cadastro,7000
22826,Organic Search,mobile,1 - Homepage,7000
22826,Organic Search,mobile,3 - Plano de Investimentos,7000
22826,Organic Search,mobile,2 - Questionário,7000
22827,Organic Search,mobile,4 - Cadastro,50000
22827,Organic Search,mobile,1 - Homepage,50000
22827,Organic Search,mobile,3 - Plano de Investimentos,50000
22827,Organic Search,mobile,2 - Questionário,50000
22828,Organic Search,mobile,4 - Cadastro,50000
22828,Organic Search,mobile,1 - Homepage,50000
22828,Organic Search,mobile,3 - Plano de Investimentos,50000
22828,Organic Search,mobile,2 - Questionário,50000
22829,Organic Search,mobile,4 - Cadastro,50000
22829,Organic Search,mobile,1 - Homepage,50000
22829,Organic Search,mobile,3 - Plano de Investimentos,50000
22829,Organic Search,mobile,2 - Questionário,50000
22830,Organic Search,mobile,4 - Cadastro,50000
22830,Organic Search,mobile,1 - Homepage,50000
22830,Organic Search,mobile,3 - Plano de Investimentos,50000
22830,Organic Search,mobile,2 - Questionário,50000
22831,Organic Search,mobile,4 - Cadastro,7000
22831,Organic Search,mobile,1 - Homepage,7000
22831,Organic Search,mobile,3 - Plano de Investimentos,7000
22831,Organic Search,mobile,2 - Questionário,7000
22832,Social,desktop,1 - Homepage,50000
22832,Social,desktop,3 - Plano de Investimentos,50000
22832,Social,desktop,2 - Questionário,50000
22833,Organic Search,mobile,4 - Cadastro,50000
22833,Organic Search,mobile,1 - Homepage,50000
22833,Organic Search,mobile,3 - Plano de Investimentos,50000
22833,Organic Search,mobile,2 - Questionário,50000
22834,Organic Search,mobile,4 - Cadastro,50000
22834,Organic Search,mobile,1 - Homepage,50000
22834,Organic Search,mobile,3 - Plano de Investimentos,50000
22834,Organic Search,mobile,2 - Questionário,50000
22835,Organic Search,mobile,4 - Cadastro,50000
22835,Organic Search,mobile,1 - Homepage,50000
22835,Organic Search,mobile,3 - Plano de Investimentos,50000
22835,Organic Search,mobile,2 - Questionário,50000
22836,Organic Search,mobile,4 - Cadastro,7000
22836,Organic Search,mobile,1 - Homepage,7000
22836,Organic Search,mobile,3 - Plano de Investimentos,7000
22836,Organic Search,mobile,2 - Questionário,7000
22837,Organic Search,mobile,4 - Cadastro,50000
22837,Organic Search,mobile,1 - Homepage,50000
22837,Organic Search,mobile,3 - Plano de Investimentos,50000
22837,Organic Search,mobile,2 - Questionário,50000
22838,Organic Search,mobile,4 - Cadastro,50000
22838,Organic Search,mobile,1 - Homepage,50000
22838,Organic Search,mobile,3 - Plano de Investimentos,50000
22838,Organic Search,mobile,2 - Questionário,50000
22839,Organic Search,mobile,4 - Cadastro,50000
22839,Organic Search,mobile,1 - Homepage,50000
22839,Organic Search,mobile,3 - Plano de Investimentos,50000
22839,Organic Search,mobile,2 - Questionário,50000
22840,Organic Search,mobile,4 - Cadastro,50000
22840,Organic Search,mobile,1 - Homepage,50000
22840,Organic Search,mobile,3 - Plano de Investimentos,50000
22840,Organic Search,mobile,2 - Questionário,50000
22841,Organic Search,mobile,4 - Cadastro,50000
22841,Organic Search,mobile,1 - Homepage,50000
22841,Organic Search,mobile,3 - Plano de Investimentos,50000
22841,Organic Search,mobile,2 - Questionário,50000
22842,Organic Search,mobile,4 - Cadastro,50000
22842,Organic Search,mobile,1 - Homepage,50000
22842,Organic Search,mobile,3 - Plano de Investimentos,50000
22842,Organic Search,mobile,2 - Questionário,50000
22843,Organic Search,mobile,4 - Cadastro,50000
22843,Organic Search,mobile,1 - Homepage,50000
22843,Organic Search,mobile,3 - Plano de Investimentos,50000
22843,Organic Search,mobile,2 - Questionário,50000
22844,Organic Search,mobile,4 - Cadastro,50000
22844,Organic Search,mobile,1 - Homepage,50000
22844,Organic Search,mobile,3 - Plano de Investimentos,50000
22844,Organic Search,mobile,2 - Questionário,50000
22845,Paid Search,mobile,4 - Cadastro,50000
22845,Paid Search,mobile,1 - Homepage,50000
22845,Paid Search,mobile,3 - Plano de Investimentos,50000
22845,Paid Search,mobile,2 - Questionário,50000
22846,Social,desktop,1 - Homepage,10000
22846,Social,desktop,3 - Plano de Investimentos,10000
22846,Social,desktop,2 - Questionário,10000
22847,Paid Search,mobile,4 - Cadastro,50000
22847,Paid Search,mobile,1 - Homepage,50000
22847,Paid Search,mobile,3 - Plano de Investimentos,50000
22847,Paid Search,mobile,2 - Questionário,50000
22848,Paid Search,mobile,4 - Cadastro,7000
22848,Paid Search,mobile,1 - Homepage,7000
22848,Paid Search,mobile,3 - Plano de Investimentos,7000
22848,Paid Search,mobile,2 - Questionário,7000
22849,Paid Search,mobile,4 - Cadastro,7000
22849,Paid Search,mobile,1 - Homepage,7000
22849,Paid Search,mobile,3 - Plano de Investimentos,7000
22849,Paid Search,mobile,2 - Questionário,7000
22850,Paid Search,mobile,4 - Cadastro,50000
22850,Paid Search,mobile,1 - Homepage,50000
22850,Paid Search,mobile,3 - Plano de Investimentos,50000
22850,Paid Search,mobile,2 - Questionário,50000
22851,Paid Search,mobile,4 - Cadastro,50000
22851,Paid Search,mobile,1 - Homepage,50000
22851,Paid Search,mobile,3 - Plano de Investimentos,50000
22851,Paid Search,mobile,2 - Questionário,50000
22852,Paid Search,mobile,4 - Cadastro,50000
22852,Paid Search,mobile,1 - Homepage,50000
22852,Paid Search,mobile,3 - Plano de Investimentos,50000
22852,Paid Search,mobile,2 - Questionário,50000
22853,Paid Search,mobile,4 - Cadastro,7000
22853,Paid Search,mobile,1 - Homepage,7000
22853,Paid Search,mobile,3 - Plano de Investimentos,7000
22853,Paid Search,mobile,2 - Questionário,7000
22854,Paid Search,mobile,4 - Cadastro,7000
22854,Paid Search,mobile,1 - Homepage,7000
22854,Paid Search,mobile,3 - Plano de Investimentos,7000
22854,Paid Search,mobile,2 - Questionário,7000
22855,Paid Search,mobile,4 - Cadastro,50000
22855,Paid Search,mobile,1 - Homepage,50000
22855,Paid Search,mobile,3 - Plano de Investimentos,50000
22855,Paid Search,mobile,2 - Questionário,50000
22856,Paid Search,mobile,4 - Cadastro,50000
22856,Paid Search,mobile,1 - Homepage,50000
22856,Paid Search,mobile,3 - Plano de Investimentos,50000
22856,Paid Search,mobile,2 - Questionário,50000
22857,Paid Search,mobile,4 - Cadastro,50000
